title,company,experience,salary,location,description,skills,posted,salary_disclosed,min_experience,max_experience,work_mode,location_list,skills_list,min_salary,max_salary,salary_in_lacs
Analyst (LCMS Data Interpretation),TUV SUD South Asia,2-6,,Kolkata,Employment Type: Full time / regularBS / BA in Chemistry or a related field with 5+ yea...,"Python, Data Interpretation, Data Analysis, Data Management, Natural Language Processing, Data Validation, Data Mining, Documentation",3+ weeks ago,False,2,6,On-site,['Kolkata'],"['Python', 'Data Interpretation', 'Data Analysis', 'Data Management', 'Natural Language Processing', 'Data Validation', 'Data Mining', 'Documentation']",,,False
Analyst (GC-MS Data Intrepretation),TUV SUD South Asia,3-7,,Kolkata,Employment Type: Full time / regularBS / B. Sc in Chemistry or a related field with 5+ ...,"Capa, Python, Data Analysis, Data Management, Data Validation, Quality Control, Documentation, Data Integrity",3+ weeks ago,False,3,7,On-site,['Kolkata'],"['Capa', 'Python', 'Data Analysis', 'Data Management', 'Data Validation', 'Quality Control', 'Documentation', 'Data Integrity']",,,False
P2B - Data Analyst Principal,Cummins,10-15,,Pune,"Bachelors degree in Computer Science, Information Technology, Engineering, Data Science...","Computer Science, Automation, Data Migration, SAP, Data Management, Agile, Data Structures, Business Intelligence",1 day ago,False,10,15,On-site,['Pune'],"['Computer Science', 'Automation', 'Data Migration', 'SAP', 'Data Management', 'Agile', 'Data Structures', 'Business Intelligence']",,,False
Data Engineer,Accenture,2-4,,Pune,Minimum . 5 year(s) of experience is required. Educational Qualification : 15 years ful...,"Data Analysis, Data Engineering, ETL, Data Integration, Etl Process, Hive, Python, Data Analysis",2 weeks ago,False,2,4,On-site,['Pune'],"['Data Analysis', 'Data Engineering', 'ETL', 'Data Integration', 'Etl Process', 'Hive', 'Python', 'Data Analysis']",,,False
Data Analyst & MIS Administrator,Bharati Vidyapeeth University,3-5,,Pune(Bharati Vidyapeeth),Preferred candidate profile Power Query / Power Pivot (preferred) Macros / VBA (good to...,"Data Analysis, Marketing Analytics, Marketing Research, Administration, Mis",1 week ago,False,3,5,On-site,['Pune(Bharati Vidyapeeth)'],"['Data Analysis', 'Marketing Analytics', 'Marketing Research', 'Administration', 'Mis']",,,False
Data Analyst,Renaissance Academy Of Wisdom,0-3,3.25-6 Lacs PA,Remote,"Bachelors degree in Data Science, Statistics, Mathematics, Computer Science, Economics,...","Data Analysis, Power BI, Data Analysis, Data Visualization, Machine Learning, SQL, Python, Machine",2 weeks ago,True,0,3,Remote,['Remote'],"['Data Analysis', 'Power BI', 'Data Analysis', 'Data Visualization', 'Machine Learning', 'SQL', 'Python', 'Machine']",3.25,6.0,True
"Data Analyst Fresher , Data Analytics",Apex Engineering Solutions,0-1,5.5-8 Lacs PA,"Kolkata, Pune, Chennai","Job descriptionWe are looking for Data Analyst Freshers , Data Analytics fresher to joi...","Data Analysis, Business Intelligence, Power BI, Data Extraction, Data Cleansing, Advanced Excel, Tableau, Data Entry",1 day ago,True,0,1,On-site,"['Kolkata', 'Pune', 'Chennai']","['Data Analysis', 'Business Intelligence', 'Power BI', 'Data Extraction', 'Data Cleansing', 'Advanced Excel', 'Tableau', 'Data Entry']",5.5,8.0,True
Data Analysis Traineeship ly Professional,Gigafactor Solutions,Not Mentioned,Unpaid,Pune,Not Mentioned,Not Mentioned,Starts in 1-3 months,True,,,On-site,['Pune'],['Not Mentioned'],,,False
Data Analyst / Web Researcher,Myvirtualdesks,0-3,,Pune,Collecting and analyzing large data sets using statistical and data visualization too...,"Data Analysis, Web Technologies, Data Analysis, Data Visualization, Forecasting, Testing",3+ weeks ago,False,0,3,On-site,['Pune'],"['Data Analysis', 'Web Technologies', 'Data Analysis', 'Data Visualization', 'Forecasting', 'Testing']",,,False
Data Analyst Associate,Mhtechin,Not Mentioned,Unpaid,Pune,Not Mentioned,Not Mentioned,Starts in 1-3 months,True,,,On-site,['Pune'],['Not Mentioned'],,,False
Analyst,eClerx,0-2,,Navi Mumbai,Analyst – Inbound Chat – Customer Operations Pune | Full-time (FT) | Customer Operation...,"Advanced Analytics, Chat Process, Data Analysis, Inbound, Customer Service, Financial Services, Sales, Customer Support",1 week ago,False,0,2,On-site,['Navi Mumbai'],"['Advanced Analytics', 'Chat Process', 'Data Analysis', 'Inbound', 'Customer Service', 'Financial Services', 'Sales', 'Customer Support']",,,False
Analyst,eClerx,0-2,,Chandigarh,Job Description: Outbound Voice – Analyst We are seeking motivated individuals to join ...,"Voice, Data Analysis, Customer Service, Verbal Communication, Policies, Crm Software, Call Center Technology, Financial Services",2 weeks ago,False,0,2,On-site,['Chandigarh'],"['Voice', 'Data Analysis', 'Customer Service', 'Verbal Communication', 'Policies', 'Crm Software', 'Call Center Technology', 'Financial Services']",,,False
Data Engineer - Python,Busigence Technologies,0-3,,Remote,Relevant Exp: 0-3 Years   Requirements   This is an immediate requirement. We shall ...,"Deep Learning, Data Analysis, Data Science, Machine Learning, Http, Natural Language Processing, Data Analysis, Business Intelligence",3+ weeks ago,False,0,3,Remote,['Remote'],"['Deep Learning', 'Data Analysis', 'Data Science', 'Machine Learning', 'Http', 'Natural Language Processing', 'Data Analysis', 'Business Intelligence']",,,False
Senior Officer - CAT Axis,Axis Max Life Insurance,0-5,,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad","Manage the zone for all allocated channels, ensuring high performance and positive wor...","Customer Acquisition, Business Administration, Data Analysis, Excel, Project Management, Data Visualization, Retention Strategies",3+ weeks ago,False,0,5,On-site,"['Mumbai', 'Nagpur', 'Thane', 'Nashik', 'Pune', 'Aurangabad']","['Customer Acquisition', 'Business Administration', 'Data Analysis', 'Excel', 'Project Management', 'Data Visualization', 'Retention Strategies']",,,False
Data Scientist,Biocube,0-3,,Noida,Collaborate with engineering and product development teams . Disclaimer: This job descr...,"Algorithms, Python, Modeling, Data Analysis, Data Analysis, Natural Language Processing, Predictive, Machine Learning",3+ weeks ago,False,0,3,On-site,['Noida'],"['Algorithms', 'Python', 'Modeling', 'Data Analysis', 'Data Analysis', 'Natural Language Processing', 'Predictive', 'Machine Learning']",,,False
Senior Analyst,eClerx,0-3,,Pune,Experience working with large datasets and complex data systems. Disclaimer: This job d...,"Emerging Technologies, Data Systems, Business Growth, Communication And Interpersonal Skills, Communication Skills, Interpersonal, Interpersonal Skills",3+ weeks ago,False,0,3,On-site,['Pune'],"['Emerging Technologies', 'Data Systems', 'Business Growth', 'Communication And Interpersonal Skills', 'Communication Skills', 'Interpersonal', 'Interpersonal Skills']",,,False
Functional Analyst - Data,Kyndryl,5-9,,Chennai,The Role    We are looking for a Senior Functional Analyst with strong experience in ...,"Automation, Managed Services, Bfsi, Underwriting, Stakeholder Management, User Acceptance Testing, Financial Services",3+ weeks ago,False,5,9,On-site,['Chennai'],"['Automation', 'Managed Services', 'Bfsi', 'Underwriting', 'Stakeholder Management', 'User Acceptance Testing', 'Financial Services']",,,False
Senior Data Analyst,Crisil Analytices,4-8,,Pune,Manage and maintain Security Master data for private credit / loan instrumentsHands-on ...,"Loans, Remediation, Data Analysis, Fund Accounting, Data Validation, Data Management, Reconciliation, Data Quality",1 week ago,False,4,8,On-site,['Pune'],"['Loans', 'Remediation', 'Data Analysis', 'Fund Accounting', 'Data Validation', 'Data Management', 'Reconciliation', 'Data Quality']",,,False
Orchestration Analyst,Ecolab Global Services,2-5,,Pune,"Bachelors degree in Computer Science, Statistics, Mathematics, Finance, or a related fi...","Data Analysis, Business Intelligence, Automation, Power BI, Alteryx, Data Management, Business Intelligence, Tools",1 day ago,False,2,5,On-site,['Pune'],"['Data Analysis', 'Business Intelligence', 'Automation', 'Power BI', 'Alteryx', 'Data Management', 'Business Intelligence', 'Tools']",,,False
Analyst,Iqvia Biotech,0-3,,"Gurugram, Bengaluru",Qualification Relevant Educational Certification / Degree in related field Supported by...,"Data Analysis, Consulting, Healthcare, Clinical Research, Life Sciences, Ms Office, Forecasting",2 weeks ago,False,0,3,On-site,"['Gurugram', 'Bengaluru']","['Data Analysis', 'Consulting', 'Healthcare', 'Clinical Research', 'Life Sciences', 'Ms Office', 'Forecasting']",,,False
Senior -Finance Data Analyst- FDI- Commercial,EY,3-6,,Pune,"Senior FDI EY GDS Consulting Finance As part of our EY Finance Consulting Team, you wil...","Assurance, SAP, Fixed Assets, Project Management, Reconciliation, Consulting, Corporate Finance, Budgeting",1 day ago,False,3,6,On-site,['Pune'],"['Assurance', 'SAP', 'Fixed Assets', 'Project Management', 'Reconciliation', 'Consulting', 'Corporate Finance', 'Budgeting']",,,False
Senior Data Analyst,Crisil,4-8,,Pune,Manage and maintain Security Master data for private credit / loan instruments Hands-on...,"Loans, Remediation, Fund Accounting, Data Validation, Reconciliation, Senior Data Analyst, Data Governance, Data Quality",3+ weeks ago,False,4,8,On-site,['Pune'],"['Loans', 'Remediation', 'Fund Accounting', 'Data Validation', 'Reconciliation', 'Senior Data Analyst', 'Data Governance', 'Data Quality']",,,False
Data Analyst Intern (PST- Shift),Skypoint Cloud,Not Mentioned,Unpaid,Bengaluru,Not Mentioned,Not Mentioned,Starts in 1-3 months,True,,,On-site,['Bengaluru'],['Not Mentioned'],,,False
Data Analyst || Fresher Can Also Apply,iTorq Innovations,0-5,5-15 Lacs PA,Remote,Preferred candidate profile High-level experience in methodologies and processes for ma...,"Data Research, Data Management, Data Analysis, Data Analysis, Data Sourcing, Data Transformation, Data Interpretation, Business Intelligence",1 day ago,True,0,5,Remote,['Remote'],"['Data Research', 'Data Management', 'Data Analysis', 'Data Analysis', 'Data Sourcing', 'Data Transformation', 'Data Interpretation', 'Business Intelligence']",5.0,15.0,True
Business Analyst,Barclays,0-5,,Pune,". Good understanding of Agile frameworks, including Scrum and KanbanFormal training in ...","Change Management, Senior Analyst, Business Analysis, Workflow, Ms Office, Risk Management, Continuous Improvement, Macros",4 days ago,False,0,5,On-site,['Pune'],"['Change Management', 'Senior Analyst', 'Business Analysis', 'Workflow', 'Ms Office', 'Risk Management', 'Continuous Improvement', 'Macros']",,,False
Executive - MIS,Securens Systems,0-4,,Chennai,Develop and maintain technical documentation of MIS systems and processes. Disclaimer: ...,"Hlookup, Macros, Data Analysis, Data Management, Data Analysis, Mis Reporting, Data Validation, Documentation",3+ weeks ago,False,0,4,On-site,['Chennai'],"['Hlookup', 'Macros', 'Data Analysis', 'Data Management', 'Data Analysis', 'Mis Reporting', 'Data Validation', 'Documentation']",,,False
Data Analyst,BJS Distribution Storage And Couriers,5-8,,Mohali,"Data Analyst to collect, process, and interpret data to support business operations and...","Power BI, Data Visualization, SQL, Data Analysis, Data Extraction, Data Cleansing, Mis Reporting, Data Reporting",2 weeks ago,False,5,8,On-site,['Mohali'],"['Power BI', 'Data Visualization', 'SQL', 'Data Analysis', 'Data Extraction', 'Data Cleansing', 'Mis Reporting', 'Data Reporting']",,,False
Sr Associate - Data Analyst Performance System,Acuity Knowledge Partners,5-8,,Pune,"Handson experience building and maintaining dashboards, metadata, and governance artifa...","Metadata, Alternative Investments, Data Analysis, Data Analysis, Private Equity, Problem Solving, Root Cause Analysis, Dashboards",2 weeks ago,False,5,8,On-site,['Pune'],"['Metadata', 'Alternative Investments', 'Data Analysis', 'Data Analysis', 'Private Equity', 'Problem Solving', 'Root Cause Analysis', 'Dashboards']",,,False
Intern - Data Analyst,Visit Health,0-1,,Gurugram,". Visit Health Empowering workplaces with accessible, affordable, and impactful healthc...","Data Analysis, Intern, Nutrition, Healthcare, SQL",3+ weeks ago,False,0,1,On-site,['Gurugram'],"['Data Analysis', 'Intern', 'Nutrition', 'Healthcare', 'SQL']",,,False
Junior Data Analyst,Neev Advisory Research & Consultancy Services,0-2,,Gurugram,Knowledge about Indian political system and election is preferred . Proficient with Adv...,"Excel, Stata, Packaging, M&A, Ms Word, Spss",3+ weeks ago,False,0,2,On-site,['Gurugram'],"['Excel', 'Stata', 'Packaging', 'M&A', 'Ms Word', 'Spss']",,,False
Data Analyst - Intern,Claight Corporation Expert Market Research,0-1,,Noida,LOOKING FOR SOMEONE WITH Educational Background: . Enrolled in or recently graduated fr...,"Data Analysis, Intern",3+ weeks ago,False,0,1,On-site,['Noida'],"['Data Analysis', 'Intern']",,,False
Senior Officer - CAT Axis,Axis Max Life Insurance,0-2,,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",Manage and analyze large datasets to identify trends and patterns. Develop and impleme...,"Rest, Data Analysis, Web Services, Mathematics, Jsp, Maven, Gmat, Jdbc",3 days ago,False,0,2,On-site,"['Mumbai', 'Nagpur', 'Thane', 'Nashik', 'Pune', 'Aurangabad']","['Rest', 'Data Analysis', 'Web Services', 'Mathematics', 'Jsp', 'Maven', 'Gmat', 'Jdbc']",,,False
Senior Data Analyst,BMC Software,4-6,,Pune,"Bachelors degree in Statistics, Mathematics, Computer Science, Information Technology, ...","Data Analysis, Business Intelligence, SQL, Tableau, Stakeholder Management, Python, Dashboard Development, Business Intelligence",1 week ago,False,4,6,On-site,['Pune'],"['Data Analysis', 'Business Intelligence', 'SQL', 'Tableau', 'Stakeholder Management', 'Python', 'Dashboard Development', 'Business Intelligence']",,,False
Senior Data Analyst,Honeybee Tech Solutions,4-6,50000-4.5 Lacs PA,Pune,Provide expert-level support for MIS (Management Information System) projects. Job Requ...,"Power BI, Mis, Data Analysis, Advanced Excel, Tableau, Business Intelligence",1 day ago,True,4,6,On-site,['Pune'],"['Power BI', 'Mis', 'Data Analysis', 'Advanced Excel', 'Tableau', 'Business Intelligence']",50000.0,4.5,True
Data Analyst / MIS Executive,RUDRA ANLYTICS,3-8,,Pune,Role Overview:  We are looking for a Data Analyst who can convert data into meaning...,"Data Analysis, Automation, Data Modeling, Data Collection, Data Governance, Data Quality",3+ weeks ago,False,3,8,On-site,['Pune'],"['Data Analysis', 'Automation', 'Data Modeling', 'Data Collection', 'Data Governance', 'Data Quality']",,,False
Power BI Data Analyst,Crisil Analytices,3-8,,Pune,Perform ad hoc analyses as requested to help management make informed decisions regardi...,"Financial Reporting, Coding, Financial Operations, Power BI, Microsoft",1 week ago,False,3,8,On-site,['Pune'],"['Financial Reporting', 'Coding', 'Financial Operations', 'Power BI', 'Microsoft']",,,False
Executive Assistant,Randstad,8-13,6-10 Lacs PA,Pune(Shivajinagar),Job Title: Executive Assistant to Managing Director & Leadership TeamLocation: PuneJob ...,"Visa Processing, Ea, Travel Management, Mom, Calendar Management, Travel, Process, Assistance",2 weeks ago,True,8,13,On-site,['Pune(Shivajinagar)'],"['Visa Processing', 'Ea', 'Travel Management', 'Mom', 'Calendar Management', 'Travel', 'Process', 'Assistance']",6.0,10.0,True
"Analyst-Data Analytics (SQL, Python, GenAI)",AMERICAN EXPRESS,0-2,,Manesar,"B Tech BSc / MSc Statistics, Bachelors / master s in economics. Minimum Qualifications:...","Data Analysis, Marketing Analytics, Project Management, Hypothesis Testing, Data Integrity, Business Strategy, Data Mining",1 week ago,False,0,2,On-site,['Manesar'],"['Data Analysis', 'Marketing Analytics', 'Project Management', 'Hypothesis Testing', 'Data Integrity', 'Business Strategy', 'Data Mining']",,,False
Analyst-Data Science,AMERICAN EXPRESS,0-2,,Manesar,"This role will elevate model excellence, strengthen long term shareholder value, and ad...","Text Mining, SAS, Data Science, Coding, Artificial Intelligence, Machine Learning, Risk Management",1 week ago,False,0,2,On-site,['Manesar'],"['Text Mining', 'SAS', 'Data Science', 'Coding', 'Artificial Intelligence', 'Machine Learning', 'Risk Management']",,,False
